,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE,VOLUME,inputClose,Averageclose,Averagevolume
2014-11-17,157.913,97130430000.0,157.913,158.11788000000018,100989622000.0,2567.101,15847809500.0,2567.101,2576.1747999999957,21034831840.0,4958.466,6843922200.0,4958.466,4927.322000000001,8012477200.0,2981.62,22691731600.0,2981.62,2983.7148000000066,29047308980.0,1708.096,5815895000.0,1708.096,1721.0282000000013,7983030660.0,1471.685,1391822710.0,1471.685,1458.6036000000008,1591255298.8,782.61,85623.88,782.61,788.4920000000013,83468.30799999993,1798.0,63103.32,1798.0,1798.5459999999991,64294.91999999997,922.7,49892.16,922.7,925.9700000000003,48442.12,540.21,57932.94,540.21,525.285999999999,29182.539999999943,1056.81,7479.52,1056.81,1034.1959999999979,3694.684000000001
2014-11-18,157.8196,98304900000.0,157.8196,158.0354600000002,99998926000.0,2541.416,14294135600.0,2541.416,2572.7355999999954,17419425840.0,4967.651,6349050000.0,4967.651,4944.556200000001,7152155160.0,2961.988,20643185600.0,2961.988,2983.862800000007,24571580940.0,1679.423,5511740700.0,1679.423,1714.7364000000016,6410232220.0,1481.86,1248483946.0,1481.86,1462.674000000001,1409021885.0,782.63,78368.68,782.63,787.6420000000013,82289.50399999993,1770.42,109717.5,1770.42,1792.2459999999992,73135.72399999997,913.2,45287.48,913.2,924.6880000000003,49566.252,539.03,29166.04,539.03,529.0559999999991,30081.035999999945,1057.03,2703.04,1057.03,1041.3159999999978,3738.820000000001
2014-11-19,157.8835,103060580000.0,157.8835,157.95776000000018,98464678000.0,2537.223,12214697400.0,2537.223,2561.3165999999956,16168640100.0,4985.101,6816471500.0,4985.101,4948.499600000001,7058234880.0,2961.55,19031168900.0,2961.55,2975.110600000007,23226874940.0,1671.654,4078235400.0,1671.654,1702.8630000000016,5905528040.0,1505.552,1560605809.0,1505.552,1468.633800000001,1441753062.2,775.84,89040.22,775.84,783.5900000000013,81363.53199999992,1755.11,86745.8,1755.11,1782.6879999999994,76121.70399999998,920.49,61746.02,920.49,922.7180000000002,52133.240000000005,539.9,21383.48,539.9,531.5979999999992,30647.39599999995,1060.39,2597.66,1060.39,1045.837999999998,3638.4320000000016
2014-11-20,157.881,91738090000.0,157.881,157.89456000000018,96682182000.0,2537.099,10614986400.0,2537.099,2552.7863999999954,13895325080.0,4974.626,5967675500.0,4974.626,4959.090600000001,6510500020.0,2959.63,16582661900.0,2959.63,2969.8988000000068,20405825080.0,1676.598,3744083900.0,1676.598,1692.9152000000017,5054966120.0,1494.591,1450313122.0,1494.591,1478.9802000000007,1383517091.6,772.8,82179.3,772.8,779.8720000000013,84615.79599999993,1758.09,59432.28,1758.09,1774.7379999999994,74964.23199999999,923.87,52373.94,923.87,921.1820000000001,53274.32000000001,535.35,42085.8,535.35,533.8619999999992,35563.63999999994,1049.2,5017.52,1049.2,1049.4659999999978,4212.808000000002
2014-11-21,157.6621,76724250000.0,157.6621,157.8318400000002,93391650000.0,2583.455,15102813900.0,2583.455,2553.258799999995,13614888560.0,5029.773,7286676200.0,5029.773,4983.123400000002,6652759080.0,3007.507,22389490100.0,3007.507,2974.4590000000067,20267647620.0,1714.711,5364956900.0,1714.711,1690.0964000000015,4902982380.0,1504.833,1520672551.0,1504.833,1491.7042000000008,1434379627.6,775.42,80515.22,775.42,777.8600000000013,83145.45999999992,1764.48,92912.62,1764.48,1769.2199999999993,82382.30399999997,924.38,48371.1,924.38,920.9280000000002,51534.14,539.72,22003.74,539.72,538.8419999999992,34514.39999999994,1059.5,2544.22,1059.5,1056.585999999998,4068.392000000002
2014-11-24,158.4512,100554850000.0,158.4512,157.93948000000017,94076534000.0,2649.258,27983972000.0,2649.258,2569.690199999995,16042121060.0,5112.119,11851560600.0,5112.119,5013.854000000001,7654286760.0,3076.17,39835532600.0,3076.17,2993.369000000007,23696407820.0,1758.096,10498636500.0,1758.096,1700.0964000000015,5839530680.0,1507.811,1809425416.0,1507.811,1498.929400000001,1517900168.8,770.49,83033.46,770.49,775.4360000000013,82627.37599999992,1760.4,82846.54,1760.4,1761.6999999999994,86330.94799999997,922.34,54372.98,922.34,920.8560000000003,52430.304000000004,543.53,31217.78,543.53,539.5059999999992,29171.36799999994,1067.56,3801.46,1067.56,1058.7359999999978,3332.7800000000016
2014-11-25,158.5462,93288690000.0,158.5462,158.08480000000017,93073292000.0,2685.561,22261169900.0,2685.561,2598.519199999995,17635527920.0,5189.001,10777001600.0,5189.001,5058.124000000002,8539877080.0,3119.508,33038171500.0,3119.508,3024.8730000000064,26175405000.0,1777.673,7308158100.0,1777.673,1719.7464000000014,6198814160.0,1541.922,2132932494.0000002,1541.922,1510.941800000001,1694789878.4,778.23,82171.72,778.23,774.5560000000012,83387.98399999992,1761.67,79185.58,1761.67,1759.9499999999994,80224.56399999998,926.01,50463.48,926.01,923.4180000000003,53465.504,545.61,14424.14,545.61,540.8219999999992,26222.987999999936,1068.45,2080.6,1068.45,1061.019999999998,3208.2920000000013
2014-11-26,158.5393,112326250000.0,158.5393,158.21596000000017,94926426000.0,2723.018,24396248500.0,2723.018,2635.6781999999953,20071838140.0,5214.21,10988009700.0,5214.21,5103.945800000002,9374184720.0,3154.835,35384258200.0,3154.835,3063.530000000007,29446022860.0,1820.489,9344413000.0,1820.489,1749.5134000000012,7252049680.0,1554.22,2157737086.0,1554.22,1520.6754000000012,1814216133.8,774.83,78476.22,774.83,774.3540000000012,81275.18399999994,1751.17,83828.72,1751.17,1759.1619999999991,79641.14799999999,920.09,36476.54,920.09,923.3380000000004,48411.608,544.39,23415.96,544.39,541.7199999999991,26629.48399999993,1067.11,3190.68,1067.11,1062.3639999999978,3326.8960000000015
2014-11-27,158.5985,95853190000.0,158.5985,158.35946000000018,95749446000.0,2754.49,26546473000.0,2754.49,2679.1563999999953,23258135460.0,5251.389,12058736700.0,5251.389,5159.2984000000015,10592396960.0,3187.294,38605209700.0,3187.294,3109.062800000006,33850532420.0,1853.004,10847290300.0,1853.004,1784.7946000000015,8672690960.0,1563.409,2368667435.0,1563.409,1534.439000000001,1997886996.4,780.08,63272.98,780.08,775.8100000000011,77493.91999999994,1780.95,115045.28,1780.95,1763.7339999999992,90763.74799999998,927.84,43758.04,927.84,924.1320000000005,46688.428,541.52,20048.84,541.52,542.9539999999992,22222.09199999993,1065.09,2386.92,1065.09,1065.5419999999979,2800.7760000000017
2014-11-28,158.6375,93850190000.0,158.6375,158.55454000000017,99174634000.0,2808.819,37532366200.0,2808.819,2724.229199999995,27744045920.0,5245.267,12536175200.0,5245.267,5202.397200000001,11642296760.0,3231.131,50068541400.0,3231.131,3153.7876000000065,39386342680.0,1914.44,16235842900.0,1914.44,1824.7404000000017,10846868160.0,1570.851,2552012745.0,1570.851,1547.642600000001,2204155035.2,775.92,85678.1,775.92,775.9100000000011,78526.49599999996,1776.61,117361.08,1776.61,1766.1599999999994,95653.43999999997,917.51,48227.18,917.51,922.7580000000005,46659.644,534.11,15536.08,534.11,541.8319999999992,20928.559999999932,1057.03,1825.68,1057.03,1065.0479999999977,2657.068000000002
2014-12-01,158.7116,81797420000.0,158.7116,158.6066200000002,95423148000.0,2819.812,36548741700.0,2819.812,2758.3399999999956,29456999860.0,5208.139,11592338900.0,5208.139,5221.601200000002,11590452420.0,3233.775,48141080600.0,3233.775,3185.3086000000067,41047452280.0,1920.38,15615122000.0,1920.38,1857.1972000000019,11870165260.0,1552.306,2270975329.0,1552.306,1556.5416000000012,2296465017.8,762.98,76717.08,762.98,774.4080000000013,77263.21999999994,1745.16,110135.92,1745.16,1763.1119999999996,101111.31599999998,904.57,41363.46,904.57,919.2040000000004,44057.74,514.18,26762.5,514.18,535.9619999999992,20037.503999999928,1027.03,3885.98,1027.03,1056.9419999999977,2673.9720000000025
2014-12-02,158.6647,100761660000.0,158.6647,158.63032000000018,96917742000.0,2923.94,36146532200.0,2923.94,2806.0157999999956,32234072320.0,5277.657,10940700400.0,5277.657,5239.332400000001,11623192180.0,3331.887,47087232700.0,3331.887,3227.784400000007,43857264520.0,2021.54,15326342100.0,2021.54,1905.9706000000017,13473802060.0,1565.417,2065069160.0000002,1565.417,1561.240600000001,2282892351.0,767.33,73177.96,767.33,772.2280000000012,75464.46799999995,1748.78,95898.86,1748.78,1760.5339999999997,104453.97199999998,909.5988,41009.86,909.5988,915.9217600000004,42167.015999999996,545.64,59830.82,545.64,535.9679999999992,29118.83999999993,1076.29,5442.3,1076.29,1058.5099999999977,3346.3120000000026
2014-12-03,158.4467,120005950000.0,158.4467,158.6118000000002,98453682000.0,2967.549,46615668500.0,2967.549,2854.921999999996,36677956320.0,5339.005,15294699000.0,5339.005,5264.291400000002,12484530040.0,3378.568,61910367500.0,3378.568,3272.531000000007,49162486380.0,2037.585,19169006800.0,2037.585,1949.389800000002,15438720820.0,1604.447,3008986753.0,1604.447,1571.286000000001,2453142284.4,765.59,101765.24,765.59,770.3800000000012,80122.27199999995,1755.36,99926.6,1755.36,1761.3719999999998,107673.548,912.5609,37788.98,912.5609,914.4159400000004,42429.504,545.54,50104.22,545.54,536.1979999999992,34456.49199999993,1072.48,3256.62,1072.48,1059.5839999999976,3359.5000000000023
2014-12-04,158.2106,95226670000.0,158.2106,158.53422000000018,98328378000.0,3104.351,42681292800.0,3104.351,2924.8941999999956,39904920280.0,5451.962,15212197500.0,5451.962,5304.406000000002,13115222200.0,3511.218,57893490200.0,3511.218,3337.3158000000067,53020142480.0,2160.66,17227108200.0,2160.66,2010.921000000002,16714684400.0,1621.845,2689951622.0,1621.845,1582.973200000001,2517399121.8,767.0,81930.98,767.0,767.7640000000013,83853.87199999994,1780.44,117449.34,1780.44,1761.2699999999998,108154.35999999999,917.5219,45588.98,917.5219,912.3523200000003,42795.691999999995,548.38,26624.66,548.38,537.5699999999991,35771.65599999994,1077.63,2620.28,1077.63,1062.0919999999976,3406.1720000000014
2014-12-05,157.6116,93721560000.0,157.6116,158.32904000000016,98302652000.0,3124.885,52488126000.0,3124.885,2988.107399999996,42896072240.0,5333.892,17243698200.0,5333.892,5322.131000000002,14056726800.0,3507.709,69731824200.0,3507.709,3392.6314000000066,56952799040.0,2200.253,22531739400.0,2200.253,2068.083600000002,17973863700.0,1581.907,2904614119.0,1581.907,1585.1844000000008,2587919396.6,772.1,73217.28,772.1,767.0000000000013,81361.70799999996,1779.48,74074.66,1779.48,1761.8439999999996,99497.07599999999,914.5468,32808.86,914.5468,911.7596800000003,39712.028000000006,549.95,35258.9,549.95,540.7379999999991,39716.219999999936,1076.06,2918.14,1076.06,1065.8979999999976,3624.6640000000016
2014-12-08,157.4106,97472290000.0,157.4106,158.06884000000016,101437626000.0,3252.881,48446234400.0,3252.881,3074.721199999996,45275570780.0,5412.674,15240200200.0,5412.674,5363.038000000002,14786299060.0,3627.154,63686434600.0,3627.154,3471.3072000000057,60061869840.0,2298.849,19908190800.0,2298.849,2143.7774000000018,18832477460.0,1567.163,2604099458.0,1567.163,1588.155800000001,2654544222.4,772.83,71945.38,772.83,768.9700000000013,80407.36799999996,1764.39,83939.58,1764.39,1765.6899999999994,94257.80799999999,901.13,41133.94,901.13,911.0716800000004,39666.124,544.5,35229.34,544.5,546.8019999999991,41409.58799999994,1066.4365,3298.18,1066.4365,1073.7792999999976,3507.1040000000016
2014-12-09,156.5429,116630830000.0,156.5429,157.64448000000016,104611460000.0,3106.913,63287456700.0,3106.913,3111.3157999999958,50703755680.0,5195.406,19760866600.0,5195.406,5346.587800000002,16550332300.0,3468.835,83048323300.0,3468.835,3498.696800000006,67254087960.0,2182.693,26926671600.0,2182.693,2176.0080000000016,21152543360.0,1504.623,2963027867.0,1504.623,1575.9970000000008,2834135963.8,771.62,74881.14,771.62,769.8280000000013,80748.00399999996,1771.06,99484.28,1771.06,1770.1459999999993,94974.89199999999,896.33,45198.26,896.33,908.4179200000004,40503.804000000004,551.6,20748.9,551.6,547.9939999999991,33593.20399999993,1083.68,2067.38,1083.68,1075.2572999999977,2832.1200000000017
2014-12-10,156.5458,21434870000.0,156.5458,157.26430000000016,84897244000.0,3221.546,42501870800.0,3221.546,3162.1151999999956,49880996140.0,5374.097,13131167300.0,5374.097,5353.606200000001,16117625960.0,3594.566,55633038100.0,3594.566,3541.896400000006,65998622080.0,2254.823,19002797400.0,2254.823,2219.455600000002,21119301480.0,1572.685,2269419515.0,1572.685,1569.6446000000008,2686222516.2,782.36,92363.42,782.36,773.1820000000013,78867.63999999996,1771.97,88274.6,1771.97,1773.467999999999,92644.492,893.42,41453.34,893.42,904.5897400000006,41236.676,569.97,40332.64,569.97,552.8799999999992,31638.887999999937,1110.77,5686.68,1110.77,1082.9152999999976,3318.1320000000023
2014-12-11,156.8218,112992720000.0,156.8218,156.98654000000016,88450454000.0,3183.012,36709169100.0,3183.012,3177.8473999999956,48686571400.0,5454.443,13986962800.0,5454.443,5354.102400000002,15872579020.0,3576.656,50696131900.0,3576.656,3554.9840000000054,64559150420.0,2193.542,14604794300.0,2193.542,2226.032000000002,20594838700.0,1587.665,2225139626.0,1587.665,1562.8086000000005,2593260117.0,778.45,75873.16,778.45,775.4720000000012,77656.07599999996,1766.23,90171.64,1766.23,1770.6259999999988,87188.952,892.09,41039.7,892.09,899.5033600000006,40326.82,567.35,45043.7,567.35,556.6739999999992,35322.69599999993,1098.9,3166.84,1098.9,1087.1692999999975,3427.4440000000022
2014-12-12,156.9732,112585070000.0,156.9732,156.8588600000002,92223156000.0,3193.227,30106532500.0,3193.227,3191.5157999999956,44210252700.0,5493.2,11656282900.0,5493.2,5385.964000000002,14755095960.0,3591.82,41762815400.0,3591.82,3571.8062000000054,58965348660.0,2193.287,11152881800.0,2193.287,2224.6388000000015,18319067180.0,1623.569,2164105023.0,1623.569,1571.1410000000005,2445158297.8,777.37,70773.62,777.37,776.5260000000012,77167.34399999995,1780.75,75914.08,1780.75,1770.8799999999987,87556.83600000001,902.95,39865.64,902.95,897.1840000000005,41738.176,568.58,26387.06,568.58,560.3999999999991,33548.327999999936,1096.22,2473.54,1096.22,1091.2012999999977,3338.5240000000026
2014-12-15,157.0115,88426390000.0,157.0115,156.7790400000002,90413976000.0,3217.228,29019383400.0,3217.228,3184.385199999996,40324882500.0,5583.597,12968103200.0,5583.597,5420.148600000002,14300676560.0,3627.611,41987486600.0,3627.611,3571.897600000006,54625559060.0,2201.536,10868732400.0,2201.536,2205.1762000000017,16511175500.0,1657.498,2216899070.0,1657.498,1589.2080000000005,2367718220.2,778.21,77277.58,778.21,777.6020000000011,78233.78399999996,1779.73,49810.0,1779.73,1773.947999999999,80730.92000000001,908.42,60565.64,908.42,898.6420000000005,45624.516,568.06,23758.7,568.06,565.1119999999991,31254.199999999935,1096.89,2970.08,1096.89,1097.2919999999979,3272.9040000000023
2014-12-16,156.8823,97121070000.0,156.8823,156.8469200000002,86512024000.0,3303.402,35812384700.0,3303.402,3223.682999999996,34829868100.0,5606.693,12511682300.0,5606.693,5502.406000000002,12850839700.0,3702.125,48324067000.0,3702.125,3618.555600000006,47680707800.0,2299.278,14817589700.0,2299.278,2228.4932000000017,14089359120.0,1649.582,2025035714.0,1649.582,1618.1998000000008,2180119789.6,771.6,74862.5,771.6,777.5980000000012,78230.05599999995,1758.26,64531.78,1758.26,1771.387999999999,73740.42,901.96,55357.96,901.96,899.7680000000006,47656.456000000006,549.45,25843.46,549.45,564.6819999999991,32273.111999999936,1077.41,2866.78,1077.41,1096.0379999999977,3432.784000000002
2014-12-17,156.9331,105106960000.0,156.9331,156.9243800000002,103246442000.0,3360.598,44814077000.0,3360.598,3251.4933999999953,35292309340.0,5557.286,13313451100.0,5557.286,5539.043800000001,12887296460.0,3739.99,58127528000.0,3739.99,3647.6404000000066,48179605780.0,2383.948,21136280000.0,2383.948,2254.3182000000015,14516055640.0,1644.212,2023582969.0000002,1644.212,1632.5052000000007,2130952480.4,765.47,72349.44,765.47,774.2200000000013,74227.25999999995,1754.46,59501.46,1754.46,1767.885999999999,67985.79199999999,896.51,72503.76,896.51,900.3860000000006,53866.540000000015,544.81,49449.04,544.81,559.6499999999991,34096.391999999934,1077.86,4586.48,1077.86,1089.4559999999976,3212.7440000000015
2014-12-18,157.0922,77271030000.0,157.0922,156.9784600000002,96102104000.0,3345.927,35597020700.0,3345.927,3284.076399999996,35069879660.0,5558.045,10713899800.0,5558.045,5559.7642000000005,12232683860.0,3728.143,46310920500.0,3728.143,3677.937800000007,47302563500.0,2364.041,15862150800.0,2364.041,2288.418000000002,14767526940.0,1634.052,1765381113.0,1634.052,1641.782600000001,2039000777.8,766.04,63565.96,766.04,771.7380000000014,71765.81999999995,1746.96,72525.2,1746.96,1764.0319999999992,64456.50399999999,897.06,66171.56,897.06,901.3800000000007,58892.91200000001,548.76,37470.22,548.76,555.9319999999991,32581.695999999938,1082.33,2847.74,1082.33,1086.1419999999976,3148.9240000000013
2014-12-19,157.2085,83725880000.0,157.2085,157.0255200000002,90330266000.0,3383.167,41121159000.0,3383.167,3322.0643999999966,37272804960.0,5524.122,13338714600.0,5524.122,5565.9486000000015,12569170200.0,3752.484,54459873600.0,3752.484,3710.0706000000073,49841975140.0,2390.28,15843819900.0,2390.28,2327.816600000002,15705714560.0,1596.811,1985232604.0,1596.811,1636.431000000001,2003226294.0,766.9,60957.3,766.9,769.6440000000014,69802.55599999995,1764.32,57284.18,1764.32,1760.7459999999992,60730.52399999999,899.81,72183.56,899.81,900.7520000000006,65356.49600000001,549.58,26021.38,549.58,552.1319999999992,32508.55999999994,1085.92,2444.66,1085.92,1084.0819999999976,3143.148000000001
2014-12-22,157.4052,91319830000.0,157.4052,157.1042600000002,90908954000.0,3394.481,54980167100.0,3394.481,3357.5149999999967,42464961700.0,5305.209,15132754000.0,5305.209,5510.271000000001,13002100360.0,3722.518,70112921100.0,3722.518,3729.052000000007,55467062040.0,2426.684,21815571200.0,2426.684,2372.846200000002,17895082320.0,1517.928,2129653242.0000002,1517.928,1608.517000000001,1985777128.4,766.78,51407.6,766.78,767.3580000000013,64628.55999999994,1758.02,69255.82,1758.02,1756.4039999999993,64619.68799999999,891.46,69028.78,891.46,897.3600000000006,67049.124,550.97,18072.28,550.97,548.7139999999991,31371.275999999936,1084.35,1265.58,1084.35,1081.5739999999973,2802.2480000000014
2014-12-23,157.5773,105778580000.0,157.5773,157.24326000000022,92640456000.0,3324.924,36973609300.0,3324.924,3361.8193999999958,42697206620.0,5193.722,9528258800.0,5193.722,5427.676800000001,12405415660.0,3645.743,46501868100.0,3645.743,3717.7756000000068,55102622260.0,2374.954,13594650000.0,2374.954,2387.981400000002,17650494380.0,1496.534,1606737549.0,1496.534,1577.9074000000007,1902117495.4,764.47,66931.82,764.47,765.9320000000014,63042.42399999994,1736.06,65398.92,1736.06,1751.9639999999993,64793.115999999995,878.35,65328.36,878.35,892.6380000000006,69043.204,540.22,24036.3,540.22,546.8679999999991,31009.843999999935,1068.23,2133.88,1068.23,1079.7379999999976,2655.668000000001
2014-12-24,157.8278,127635300000.0,157.8278,157.42220000000023,97146124000.0,3230.385,31744958700.0,3230.385,3335.776799999997,40083382960.0,5262.365,8614574700.0,5262.365,5368.6926,11465640380.0,3580.805,40359533400.0,3580.805,3685.938600000007,51549023340.0,2270.883,12359699600.0,2270.883,2365.368400000002,15895178300.0,1519.798,1457891144.0,1519.798,1553.024600000001,1788979130.4,765.42,58872.54,765.42,765.9220000000012,60347.043999999936,1744.92,56137.46,1744.92,1750.0559999999991,64120.31599999999,886.64,86792.52,886.64,890.6640000000007,71900.95599999999,541.6,21700.52,541.6,546.2259999999991,25460.139999999934,1068.0,1831.02,1068.0,1077.7659999999976,2104.5760000000014
2014-12-25,158.1057,108933510000.0,158.1057,157.6249000000002,103478620000.0,3335.419,30979954700.0,3335.419,3333.675199999997,39159969760.0,5364.563,8976662400.0,5364.563,5329.996200000001,11118192900.0,3684.899,39956617100.0,3684.899,3677.2898000000073,50278162660.0,2359.655,12125972200.0,2359.655,2364.4912000000018,15147942580.0,1529.468,1403010799.0,1529.468,1532.1078000000011,1716505067.6,767.75,48443.48,767.75,766.2640000000013,57322.54799999993,1740.83,37372.14,1740.83,1748.8299999999988,57089.70399999999,887.6,53607.98,887.6,888.7720000000008,69388.23999999999,539.77,10254.32,539.77,544.4279999999992,20016.959999999934,1065.99,857.66,1065.99,1074.4979999999975,1706.5600000000013
2014-12-26,158.1203,115853470000.0,158.1203,157.8072600000002,109904138000.0,3445.839,38461412400.0,3445.839,3346.209599999997,38628020440.0,5422.751,10578671400.0,5422.751,5309.722000000002,10566184260.0,3785.514,49040083800.0,3785.514,3683.895800000007,49194204700.0,2464.819,15209287400.0,2464.819,2379.3990000000017,15021036080.0,1536.082,1386150175.0,1536.082,1519.9620000000014,1596688581.8,768.72,45883.36,768.72,766.6280000000013,54307.75999999993,1737.87,28524.9,1737.87,1743.5399999999986,51337.848,886.96,49213.18,886.96,886.2020000000008,64794.16399999999,544.5,7631.04,544.5,543.4119999999991,16338.89199999993,1072.48,795.06,1072.48,1071.8099999999977,1376.6400000000012
2014-12-29,158.2357,109143930000.0,158.2357,157.9733600000002,113468958000.0,3455.455,42501503700.0,3455.455,3358.4043999999967,36132287760.0,5367.637,12069624100.0,5367.637,5322.207600000002,9953558280.0,3783.504,54571127800.0,3783.504,3696.093000000007,46085846040.0,2481.663,18458166900.0,2481.663,2390.394800000002,14349555220.0,1499.4,1840287264.9999998,1499.4,1516.2564000000013,1538815386.4,778.27,80854.58,778.27,768.9260000000013,60197.15599999994,1749.28,48884.48,1749.28,1741.7919999999988,47263.579999999994,896.97,55238.14,896.97,887.3040000000008,62036.035999999986,548.77,14312.32,548.77,542.9719999999992,15586.89999999993,1081.89,1446.86,1081.89,1071.317999999998,1412.8960000000013
2014-12-30,158.3002,6482800000.0,158.3002,158.1179400000002,93609802000.0,3457.554,32823387300.0,3457.554,3384.9303999999966,35302243360.0,5275.085,9891032800.0,5275.085,5338.480200000001,10026113080.0,3768.653,42714420000.0,3768.653,3720.6750000000075,45328356420.0,2523.627,14946400200.0,2523.627,2420.129400000002,14619905260.0,1460.108,1679941882.0,1460.108,1508.9712000000013,1553456253.0,781.37,63845.28,781.37,772.3060000000012,59579.84799999994,1777.26,85429.88,1777.26,1750.0319999999988,51269.772,922.73,82322.5,922.73,896.1800000000006,65434.86399999999,545.52,17225.16,545.52,544.0319999999992,14224.67199999993,1074.72,1620.52,1074.72,1072.6159999999977,1310.2240000000015
2014-12-31,158.32,2941220000.0,158.32,158.2163800000002,68670986000.0,3533.705,34593476000.0,3533.705,3445.594399999996,35871946820.0,5322.714,9368289900.0,5322.714,5350.550000000001,10176856120.0,3839.385,43961765800.0,3839.385,3772.391000000008,46048802900.0,2581.567,15467581000.0,2581.567,2482.2662000000023,15241481540.0,1471.764,1441388517.0,1471.764,1499.3644000000013,1550155727.6,778.92,58096.54,778.92,775.0060000000012,59424.64799999994,1794.48,67796.92,1794.48,1759.9439999999988,53601.66399999999,923.18,62350.7,923.18,903.4880000000006,60546.499999999985,553.28,26367.64,553.28,546.3679999999993,15158.095999999929,1082.11,2332.22,1082.11,1075.4379999999978,1410.4640000000013
2015-01-05,158.2821,3764680000.0,158.2821,158.25166000000021,47637220000.0,3641.541,45119809800.0,3641.541,3506.8187999999964,38699917840.0,5417.017,12878760300.0,5417.017,5361.040800000001,10957275700.0,3944.364,57998570200.0,3944.364,3824.284000000008,49657193520.0,2649.639,18242556600.0,2649.639,2540.263000000002,16464798420.0,1464.774,1791852538.0,1464.774,1486.4256000000014,1627924075.4,768.59,45785.6,768.59,775.1740000000012,58893.07199999994,1771.3,44754.88,1771.3,1766.0379999999986,55078.211999999985,912.44,47199.62,912.44,908.4560000000005,59264.827999999994,552.32,5792.04,552.32,548.8779999999992,14265.639999999927,1084.35,619.46,1084.35,1079.1099999999976,1362.8240000000014
2015-01-06,158.3996,4010250000.0,158.3996,158.3075200000002,25268576000.0,3641.059,42096218500.0,3641.059,3545.8627999999967,39426879060.0,5479.864,12375449600.0,5479.864,5372.4634000000015,11316631340.0,3955.21,54471668200.0,3955.21,3858.2232000000076,50743510400.0,2629.402,17343999300.0,2629.402,2573.179600000002,16891740800.0,1539.828,2346389944.0,1539.828,1487.1748000000014,1819972029.2,774.95,56969.0,774.95,776.4200000000012,61110.19999999994,1793.91,103342.94,1793.91,1777.2459999999985,70041.81999999998,924.68,69684.52,924.68,916.0000000000006,63359.096,558.86,24476.54,558.86,551.7499999999993,17634.73999999993,1094.65,2376.92,1094.65,1083.5439999999976,1679.1960000000017
2015-01-07,158.3873,6817560000.0,158.3873,158.3378400000002,4803302000.0,3643.79,32019123200.0,3643.79,3583.5297999999966,37330402960.0,5488.242,9605049400.0,5488.242,5396.584400000002,10823716400.0,3958.937,41624172600.0,3958.937,3893.3098000000073,48154119360.0,2635.231,12831772000.0,2635.231,2603.8932000000023,15766461820.0,1523.387,1844595864.0,1523.387,1491.9722000000015,1820833749.0,777.06,57231.36,777.06,776.178000000001,56385.55599999994,1778.16,65259.9,1778.16,1783.0219999999983,73316.904,916.19,79339.84,916.19,919.8440000000004,68179.43599999999,559.59,21088.32,559.59,553.9139999999993,18989.939999999926,1098.23,2378.58,1098.23,1086.8119999999976,1865.5400000000016
2015-01-08,158.481,7062100000.0,158.481,158.3740000000002,4919162000.0,3559.259,29500304500.0,3559.259,3603.870799999996,36665786400.0,5444.037,9563461700.0,5444.037,5430.374800000002,10758202180.0,3881.915,39063766200.0,3881.915,3915.9622000000077,47423988600.0,2558.107,11836791500.0,2558.107,2610.789200000002,15144540080.0,1541.887,1869681623.0,1541.887,1508.3280000000018,1858781697.2,780.07,52025.92,780.07,775.9180000000011,54021.683999999936,1774.59,53567.18,1774.59,1782.4879999999982,66944.36399999999,914.04,58155.36,914.04,918.1060000000004,63346.00799999999,558.34,16175.0,558.34,556.4779999999994,18779.907999999927,1094.87,1771.32,1094.87,1090.8419999999974,1895.7000000000014
2015-01-09,158.5645,6067770000.0,158.5645,158.4229000000002,5544472000.0,3546.723,34998267200.0,3546.723,3606.4743999999964,36746744640.0,5409.058,9064080800.0,5409.058,5447.643600000002,10697360360.0,3865.424,44062348000.0,3865.424,3921.170000000007,47444105040.0,2569.019,15620951000.0,2569.019,2608.2796000000026,15175214080.0,1553.239,1898828030.0,1553.239,1524.6230000000016,1950269599.8,778.14,58915.18,778.14,775.7620000000012,54185.41199999994,1765.57,58134.72,1765.57,1776.7059999999983,65011.923999999985,908.85,72080.16,908.85,915.2400000000005,65291.89999999999,559.59,15675.34,559.59,557.7399999999994,16641.447999999924,1097.78,1484.78,1097.78,1093.9759999999974,1726.2120000000018
